Exchange,Token,Lotsize,Symbol,Tradingsymbol,Instrument,Expiry,Strike,Optiontype
NFO,49247,35,BANKNIFTY,BANKNIFTY28OCT25P38800,OPTIDX,28-OCT-2025,38800.00,PE
NFO,49244,35,BANKNIFTY,BANKNIFTY28OCT25C38800,OPTIDX,28-OCT-2025,38800.00,CE
NFO,49243,35,BANKNIFTY,BANKNIFTY28OCT25P31500,OPTIDX,28-OCT-2025,31500.00,PE
NFO,49238,35,BANKNIFTY,BANKNIFTY28OCT25C31500,OPTIDX,28-OCT-2025,31500.00,CE
NFO,49237,35,BANKNIFTY,BANKNIFTY30SEP25P39400,OPTIDX,30-SEP-2025,39400.00,PE
NFO,49236,35,BANKNIFTY,BANKNIFTY30SEP25C39400,OPTIDX,30-SEP-2025,39400.00,CE
NFO,49229,35,BANKNIFTY,BANKNIFTY30SEP25P39300,OPTIDX,30-SEP-2025,39300.00,PE
NFO,49223,35,BANKNIFTY,BANKNIFTY30SEP25C39300,OPTIDX,30-SEP-2025,39300.00,CE
NFO,49222,35,BANKNIFTY,BANKNIFTY30SEP25P39200,OPTIDX,30-SEP-2025,39200.00,PE
NFO,49221,35,BANKNIFTY,BANKNIFTY30SEP25C39200,OPTIDX,30-SEP-2025,39200.00,CE
NFO,49250,35,BANKNIFTY,BANKNIFTY28OCT25C39100,OPTIDX,28-OCT-2025,39100.00,CE
NFO,49251,35,BANKNIFTY,BANKNIFTY28OCT25P39100,OPTIDX,28-OCT-2025,39100.00,PE
NFO,49280,35,BANKNIFTY,BANKNIFTY25NOV25P32500,OPTIDX,25-NOV-2025,32500.00,PE
NFO,49275,35,BANKNIFTY,BANKNIFTY25NOV25C32500,OPTIDX,25-NOV-2025,32500.00,CE
NFO,49271,35,BANKNIFTY,BANKNIFTY25NOV25P32000,OPTIDX,25-NOV-2025,32000.00,PE
NFO,49268,35,BANKNIFTY,BANKNIFTY25NOV25C32000,OPTIDX,25-NOV-2025,32000.00,CE
NFO,49264,35,BANKNIFTY,BANKNIFTY25NOV25P31500,OPTIDX,25-NOV-2025,31500.00,PE
NFO,49258,35,BANKNIFTY,BANKNIFTY25NOV25C31500,OPTIDX,25-NOV-2025,31500.00,CE
NFO,49257,35,BANKNIFTY,BANKNIFTY28OCT25P39400,OPTIDX,28-OCT-2025,39400.00,PE
NFO,49256,35,BANKNIFTY,BANKNIFTY28OCT25C39400,OPTIDX,28-OCT-2025,39400.00,CE
NFO,49255,35,BANKNIFTY,BANKNIFTY28OCT25P39300,OPTIDX,28-OCT-2025,39300.00,PE
NFO,49254,35,BANKNIFTY,BANKNIFTY28OCT25C39300,OPTIDX,28-OCT-2025,39300.00,CE
NFO,49253,35,BANKNIFTY,BANKNIFTY28OCT25P39200,OPTIDX,28-OCT-2025,39200.00,PE
NFO,49252,35,BANKNIFTY,BANKNIFTY28OCT25C39200,OPTIDX,28-OCT-2025,39200.00,CE
NFO,49220,35,BANKNIFTY,BANKNIFTY30SEP25P39100,OPTIDX,30-SEP-2025,39100.00,PE
NFO,49471,35,BANKNIFTY,BANKNIFTY25NOV25P41800,OPTIDX,25-NOV-2025,41800.00,PE
NFO,49439,35,BANKNIFTY,BANKNIFTY25NOV25P41100,OPTIDX,25-NOV-2025,41100.00,PE
NFO,49434,35,BANKNIFTY,BANKNIFTY25NOV25C41100,OPTIDX,25-NOV-2025,41100.00,CE
NFO,49433,35,BANKNIFTY,BANKNIFTY25NOV25P41000,OPTIDX,25-NOV-2025,41000.00,PE
NFO,49424,35,BANKNIFTY,BANKNIFTY25NOV25C41000,OPTIDX,25-NOV-2025,41000.00,CE
NFO,49421,35,BANKNIFTY,BANKNIFTY25NOV25P40900,OPTIDX,25-NOV-2025,40900.00,PE
NFO,49420,35,BANKNIFTY,BANKNIFTY25NOV25C40900,OPTIDX,25-NOV-2025,40900.00,CE
NFO,49419,35,BANKNIFTY,BANKNIFTY25NOV25P40800,OPTIDX,25-NOV-2025,40800.00,PE
NFO,49418,35,BANKNIFTY,BANKNIFTY25NOV25C40800,OPTIDX,25-NOV-2025,40800.00,CE
NFO,49417,35,BANKNIFTY,BANKNIFTY25NOV25P40700,OPTIDX,25-NOV-2025,40700.00,PE
NFO,49416,35,BANKNIFTY,BANKNIFTY25NOV25C40700,OPTIDX,25-NOV-2025,40700.00,CE
NFO,49415,35,BANKNIFTY,BANKNIFTY25NOV25P40600,OPTIDX,25-NOV-2025,40600.00,PE
NFO,49414,35,BANKNIFTY,BANKNIFTY25NOV25C40600,OPTIDX,25-NOV-2025,40600.00,CE
NFO,49442,35,BANKNIFTY,BANKNIFTY30SEP25C27000,OPTIDX,30-SEP-2025,27000.00,CE
NFO,49443,35,BANKNIFTY,BANKNIFTY30SEP25P27000,OPTIDX,30-SEP-2025,27000.00,PE
NFO,49469,35,BANKNIFTY,BANKNIFTY25NOV25P41700,OPTIDX,25-NOV-2025,41700.00,PE
NFO,49468,35,BANKNIFTY,BANKNIFTY25NOV25C41700,OPTIDX,25-NOV-2025,41700.00,CE
NFO,49467,35,BANKNIFTY,BANKNIFTY25NOV25P41600,OPTIDX,25-NOV-2025,41600.00,PE
NFO,49466,35,BANKNIFTY,BANKNIFTY25NOV25C41600,OPTIDX,25-NOV-2025,41600.00,CE
NFO,49465,35,BANKNIFTY,BANKNIFTY25NOV25P41500,OPTIDX,25-NOV-2025,41500.00,PE
NFO,49462,35,BANKNIFTY,BANKNIFTY25NOV25C41500,OPTIDX,25-NOV-2025,41500.00,CE
NFO,49461,35,BANKNIFTY,BANKNIFTY25NOV25P41400,OPTIDX,25-NOV-2025,41400.00,PE
NFO,49458,35,BANKNIFTY,BANKNIFTY25NOV25C41400,OPTIDX,25-NOV-2025,41400.00,CE
NFO,49457,35,BANKNIFTY,BANKNIFTY25NOV25P41300,OPTIDX,25-NOV-2025,41300.00,PE
NFO,49456,35,BANKNIFTY,BANKNIFTY25NOV25C41300,OPTIDX,25-NOV-2025,41300.00,CE
NFO,49453,35,BANKNIFTY,BANKNIFTY25NOV25P41200,OPTIDX,25-NOV-2025,41200.00,PE
NFO,49446,35,BANKNIFTY,BANKNIFTY25NOV25C41200,OPTIDX,25-NOV-2025,41200.00,CE
NFO,49413,35,BANKNIFTY,BANKNIFTY25NOV25P40500,OPTIDX,25-NOV-2025,40500.00,PE
NFO,49412,35,BANKNIFTY,BANKNIFTY25NOV25C40500,OPTIDX,25-NOV-2025,40500.00,CE
NFO,49411,35,BANKNIFTY,BANKNIFTY25NOV25P40400,OPTIDX,25-NOV-2025,40400.00,PE
NFO,49376,35,BANKNIFTY,BANKNIFTY25NOV25C39700,OPTIDX,25-NOV-2025,39700.00,CE
NFO,49373,35,BANKNIFTY,BANKNIFTY25NOV25P39600,OPTIDX,25-NOV-2025,39600.00,PE
NFO,49371,35,BANKNIFTY,BANKNIFTY25NOV25C39600,OPTIDX,25-NOV-2025,39600.00,CE
NFO,49369,35,BANKNIFTY,BANKNIFTY25NOV25P39500,OPTIDX,25-NOV-2025,39500.00,PE
NFO,49368,35,BANKNIFTY,BANKNIFTY25NOV25C39500,OPTIDX,25-NOV-2025,39500.00,CE
NFO,49367,35,BANKNIFTY,BANKNIFTY25NOV25P39400,OPTIDX,25-NOV-2025,39400.00,PE
NFO,49362,35,BANKNIFTY,BANKNIFTY25NOV25C39400,OPTIDX,25-NOV-2025,39400.00,CE
NFO,49361,35,BANKNIFTY,BANKNIFTY25NOV25P39300,OPTIDX,25-NOV-2025,39300.00,PE
NFO,49360,35,BANKNIFTY,BANKNIFTY25NOV25C39300,OPTIDX,25-NOV-2025,39300.00,CE
NFO,49359,35,BANKNIFTY,BANKNIFTY25NOV25P39200,OPTIDX,25-NOV-2025,39200.00,PE
NFO,49358,35,BANKNIFTY,BANKNIFTY25NOV25C39200,OPTIDX,25-NOV-2025,39200.00,CE
NFO,49357,35,BANKNIFTY,BANKNIFTY25NOV25P39100,OPTIDX,25-NOV-2025,39100.00,PE
NFO,49379,35,BANKNIFTY,BANKNIFTY25NOV25P39700,OPTIDX,25-NOV-2025,39700.00,PE
NFO,49380,35,BANKNIFTY,BANKNIFTY25NOV25C39800,OPTIDX,25-NOV-2025,39800.00,CE
NFO,49410,35,BANKNIFTY,BANKNIFTY25NOV25C40400,OPTIDX,25-NOV-2025,40400.00,CE
NFO,49409,35,BANKNIFTY,BANKNIFTY25NOV25P40300,OPTIDX,25-NOV-2025,40300.00,PE
NFO,49406,35,BANKNIFTY,BANKNIFTY25NOV25C40300,OPTIDX,25-NOV-2025,40300.00,CE
NFO,49405,35,BANKNIFTY,BANKNIFTY25NOV25P40200,OPTIDX,25-NOV-2025,40200.00,PE
NFO,49404,35,BANKNIFTY,BANKNIFTY25NOV25C40200,OPTIDX,25-NOV-2025,40200.00,CE
NFO,49403,35,BANKNIFTY,BANKNIFTY25NOV25P40100,OPTIDX,25-NOV-2025,40100.00,PE
NFO,49390,35,BANKNIFTY,BANKNIFTY25NOV25C40100,OPTIDX,25-NOV-2025,40100.00,CE
NFO,49389,35,BANKNIFTY,BANKNIFTY25NOV25P40000,OPTIDX,25-NOV-2025,40000.00,PE
NFO,49386,35,BANKNIFTY,BANKNIFTY25NOV25C40000,OPTIDX,25-NOV-2025,40000.00,CE
NFO,49385,35,BANKNIFTY,BANKNIFTY25NOV25P39900,OPTIDX,25-NOV-2025,39900.00,PE
NFO,49382,35,BANKNIFTY,BANKNIFTY25NOV25C39900,OPTIDX,25-NOV-2025,39900.00,CE
NFO,49381,35,BANKNIFTY,BANKNIFTY25NOV25P39800,OPTIDX,25-NOV-2025,39800.00,PE
NFO,49348,35,BANKNIFTY,BANKNIFTY25NOV25C39100,OPTIDX,25-NOV-2025,39100.00,CE
NFO,54470,35,BANKNIFTY,BANKNIFTY30SEP25P46000,OPTIDX,30-SEP-2025,46000.00,PE
NFO,54517,35,BANKNIFTY,BANKNIFTY30SEP25C48500,OPTIDX,30-SEP-2025,48500.00,CE
NFO,54532,35,BANKNIFTY,BANKNIFTY30SEP25P49200,OPTIDX,30-SEP-2025,49200.00,PE
NFO,54533,35,BANKNIFTY,BANKNIFTY30SEP25C49300,OPTIDX,30-SEP-2025,49300.00,CE
NFO,54534,35,BANKNIFTY,BANKNIFTY30SEP25P49300,OPTIDX,30-SEP-2025,49300.00,PE
NFO,54535,35,BANKNIFTY,BANKNIFTY30SEP25C49400,OPTIDX,30-SEP-2025,49400.00,CE
NFO,54536,35,BANKNIFTY,BANKNIFTY30SEP25P49400,OPTIDX,30-SEP-2025,49400.00,PE
NFO,54537,35,BANKNIFTY,BANKNIFTY30SEP25C49600,OPTIDX,30-SEP-2025,49600.00,CE
NFO,54538,35,BANKNIFTY,BANKNIFTY30SEP25P49600,OPTIDX,30-SEP-2025,49600.00,PE
NFO,54539,35,BANKNIFTY,BANKNIFTY30SEP25C49700,OPTIDX,30-SEP-2025,49700.00,CE
NFO,54540,35,BANKNIFTY,BANKNIFTY30SEP25P49700,OPTIDX,30-SEP-2025,49700.00,PE
NFO,54541,35,BANKNIFTY,BANKNIFTY30SEP25C49800,OPTIDX,30-SEP-2025,49800.00,CE
NFO,54542,35,BANKNIFTY,BANKNIFTY30SEP25P49800,OPTIDX,30-SEP-2025,49800.00,PE
NFO,54543,35,BANKNIFTY,BANKNIFTY30SEP25C49900,OPTIDX,30-SEP-2025,49900.00,CE
NFO,54531,35,BANKNIFTY,BANKNIFTY30SEP25C49200,OPTIDX,30-SEP-2025,49200.00,CE
NFO,54530,35,BANKNIFTY,BANKNIFTY30SEP25P49100,OPTIDX,30-SEP-2025,49100.00,PE
NFO,54518,35,BANKNIFTY,BANKNIFTY30SEP25P48500,OPTIDX,30-SEP-2025,48500.00,PE
NFO,54519,35,BANKNIFTY,BANKNIFTY30SEP25C48600,OPTIDX,30-SEP-2025,48600.00,CE
NFO,54520,35,BANKNIFTY,BANKNIFTY30SEP25P48600,OPTIDX,30-SEP-2025,48600.00,PE
NFO,54521,35,BANKNIFTY,BANKNIFTY30SEP25C48700,OPTIDX,30-SEP-2025,48700.00,CE
NFO,54522,35,BANKNIFTY,BANKNIFTY30SEP25P48700,OPTIDX,30-SEP-2025,48700.00,PE
NFO,54523,35,BANKNIFTY,BANKNIFTY30SEP25C48800,OPTIDX,30-SEP-2025,48800.00,CE
NFO,54524,35,BANKNIFTY,BANKNIFTY30SEP25P48800,OPTIDX,30-SEP-2025,48800.00,PE
NFO,54525,35,BANKNIFTY,BANKNIFTY30SEP25C48900,OPTIDX,30-SEP-2025,48900.00,CE
NFO,54526,35,BANKNIFTY,BANKNIFTY30SEP25P48900,OPTIDX,30-SEP-2025,48900.00,PE
NFO,54527,35,BANKNIFTY,BANKNIFTY30SEP25C49000,OPTIDX,30-SEP-2025,49000.00,CE
NFO,54528,35,BANKNIFTY,BANKNIFTY30SEP25P49000,OPTIDX,30-SEP-2025,49000.00,PE
NFO,54529,35,BANKNIFTY,BANKNIFTY30SEP25C49100,OPTIDX,30-SEP-2025,49100.00,CE
NFO,54544,35,BANKNIFTY,BANKNIFTY30SEP25P49900,OPTIDX,30-SEP-2025,49900.00,PE
NFO,54545,35,BANKNIFTY,BANKNIFTY30SEP25C50000,OPTIDX,30-SEP-2025,50000.00,CE
NFO,54546,35,BANKNIFTY,BANKNIFTY30SEP25P50000,OPTIDX,30-SEP-2025,50000.00,PE
NFO,54561,35,BANKNIFTY,BANKNIFTY30SEP25C50800,OPTIDX,30-SEP-2025,50800.00,CE
NFO,54562,35,BANKNIFTY,BANKNIFTY30SEP25P50800,OPTIDX,30-SEP-2025,50800.00,PE
NFO,54563,35,BANKNIFTY,BANKNIFTY30SEP25C50900,OPTIDX,30-SEP-2025,50900.00,CE
NFO,54564,35,BANKNIFTY,BANKNIFTY30SEP25P50900,OPTIDX,30-SEP-2025,50900.00,PE
NFO,54565,35,BANKNIFTY,BANKNIFTY30SEP25C51100,OPTIDX,30-SEP-2025,51100.00,CE
NFO,54566,35,BANKNIFTY,BANKNIFTY30SEP25P51100,OPTIDX,30-SEP-2025,51100.00,PE
NFO,54567,35,BANKNIFTY,BANKNIFTY30SEP25C51200,OPTIDX,30-SEP-2025,51200.00,CE
NFO,54568,35,BANKNIFTY,BANKNIFTY30SEP25P51200,OPTIDX,30-SEP-2025,51200.00,PE
NFO,54569,35,BANKNIFTY,BANKNIFTY30SEP25C51300,OPTIDX,30-SEP-2025,51300.00,CE
NFO,54570,35,BANKNIFTY,BANKNIFTY30SEP25P51300,OPTIDX,30-SEP-2025,51300.00,PE
NFO,54571,35,BANKNIFTY,BANKNIFTY30SEP25C51400,OPTIDX,30-SEP-2025,51400.00,CE
NFO,54572,35,BANKNIFTY,BANKNIFTY30SEP25P51400,OPTIDX,30-SEP-2025,51400.00,PE
NFO,54560,35,BANKNIFTY,BANKNIFTY30SEP25P50700,OPTIDX,30-SEP-2025,50700.00,PE
NFO,54559,35,BANKNIFTY,BANKNIFTY30SEP25C50700,OPTIDX,30-SEP-2025,50700.00,CE
NFO,54547,35,BANKNIFTY,BANKNIFTY30SEP25C50100,OPTIDX,30-SEP-2025,50100.00,CE
NFO,54548,35,BANKNIFTY,BANKNIFTY30SEP25P50100,OPTIDX,30-SEP-2025,50100.00,PE
NFO,54549,35,BANKNIFTY,BANKNIFTY30SEP25C50200,OPTIDX,30-SEP-2025,50200.00,CE
NFO,54550,35,BANKNIFTY,BANKNIFTY30SEP25P50200,OPTIDX,30-SEP-2025,50200.00,PE
NFO,54551,35,BANKNIFTY,BANKNIFTY30SEP25C50300,OPTIDX,30-SEP-2025,50300.00,CE
NFO,54552,35,BANKNIFTY,BANKNIFTY30SEP25P50300,OPTIDX,30-SEP-2025,50300.00,PE
NFO,54553,35,BANKNIFTY,BANKNIFTY30SEP25C50400,OPTIDX,30-SEP-2025,50400.00,CE
NFO,54554,35,BANKNIFTY,BANKNIFTY30SEP25P50400,OPTIDX,30-SEP-2025,50400.00,PE
NFO,54555,35,BANKNIFTY,BANKNIFTY30SEP25C50500,OPTIDX,30-SEP-2025,50500.00,CE
NFO,54556,35,BANKNIFTY,BANKNIFTY30SEP25P50500,OPTIDX,30-SEP-2025,50500.00,PE
NFO,54557,35,BANKNIFTY,BANKNIFTY30SEP25C50600,OPTIDX,30-SEP-2025,50600.00,CE
NFO,54558,35,BANKNIFTY,BANKNIFTY30SEP25P50600,OPTIDX,30-SEP-2025,50600.00,PE
NFO,54573,35,BANKNIFTY,BANKNIFTY30SEP25C51500,OPTIDX,30-SEP-2025,51500.00,CE
NFO,54471,35,BANKNIFTY,BANKNIFTY30SEP25C46100,OPTIDX,30-SEP-2025,46100.00,CE
NFO,54481,35,BANKNIFTY,BANKNIFTY30SEP25C46700,OPTIDX,30-SEP-2025,46700.00,CE
NFO,54482,35,BANKNIFTY,BANKNIFTY30SEP25P46700,OPTIDX,30-SEP-2025,46700.00,PE
NFO,54483,35,BANKNIFTY,BANKNIFTY30SEP25C46800,OPTIDX,30-SEP-2025,46800.00,CE
NFO,54484,35,BANKNIFTY,BANKNIFTY30SEP25P46800,OPTIDX,30-SEP-2025,46800.00,PE
NFO,54485,35,BANKNIFTY,BANKNIFTY30SEP25C46900,OPTIDX,30-SEP-2025,46900.00,CE
NFO,54486,35,BANKNIFTY,BANKNIFTY30SEP25P46900,OPTIDX,30-SEP-2025,46900.00,PE
NFO,54487,35,BANKNIFTY,BANKNIFTY30SEP25C47000,OPTIDX,30-SEP-2025,47000.00,CE
NFO,54488,35,BANKNIFTY,BANKNIFTY30SEP25P47000,OPTIDX,30-SEP-2025,47000.00,PE
NFO,54489,35,BANKNIFTY,BANKNIFTY30SEP25C47100,OPTIDX,30-SEP-2025,47100.00,CE
NFO,54490,35,BANKNIFTY,BANKNIFTY30SEP25P47100,OPTIDX,30-SEP-2025,47100.00,PE
NFO,54491,35,BANKNIFTY,BANKNIFTY30SEP25C47200,OPTIDX,30-SEP-2025,47200.00,CE
NFO,54492,35,BANKNIFTY,BANKNIFTY30SEP25P47200,OPTIDX,30-SEP-2025,47200.00,PE
NFO,54480,35,BANKNIFTY,BANKNIFTY30SEP25P46600,OPTIDX,30-SEP-2025,46600.00,PE
NFO,54479,35,BANKNIFTY,BANKNIFTY30SEP25C46600,OPTIDX,30-SEP-2025,46600.00,CE
NFO,54472,35,BANKNIFTY,BANKNIFTY30SEP25P46100,OPTIDX,30-SEP-2025,46100.00,PE
NFO,54473,35,BANKNIFTY,BANKNIFTY30SEP25C46200,OPTIDX,30-SEP-2025,46200.00,CE
NFO,54474,35,BANKNIFTY,BANKNIFTY30SEP25P46200,OPTIDX,30-SEP-2025,46200.00,PE
NFO,54475,35,BANKNIFTY,BANKNIFTY30SEP25C46300,OPTIDX,30-SEP-2025,46300.00,CE
NFO,49210,35,BANKNIFTY,BANKNIFTY30SEP25C39100,OPTIDX,30-SEP-2025,39100.00,CE
NFO,49209,35,BANKNIFTY,BANKNIFTY30SEP25P38900,OPTIDX,30-SEP-2025,38900.00,PE
NFO,54476,35,BANKNIFTY,BANKNIFTY30SEP25P46300,OPTIDX,30-SEP-2025,46300.00,PE
NFO,54477,35,BANKNIFTY,BANKNIFTY30SEP25C46400,OPTIDX,30-SEP-2025,46400.00,CE
NFO,49204,35,BANKNIFTY,BANKNIFTY30SEP25C38900,OPTIDX,30-SEP-2025,38900.00,CE
NFO,49203,35,BANKNIFTY,BANKNIFTY30SEP25P38800,OPTIDX,30-SEP-2025,38800.00,PE
NFO,49202,35,BANKNIFTY,BANKNIFTY30SEP25C38800,OPTIDX,30-SEP-2025,38800.00,CE
NFO,54478,35,BANKNIFTY,BANKNIFTY30SEP25P46400,OPTIDX,30-SEP-2025,46400.00,PE
NFO,54493,35,BANKNIFTY,BANKNIFTY30SEP25C47300,OPTIDX,30-SEP-2025,47300.00,CE
NFO,54494,35,BANKNIFTY,BANKNIFTY30SEP25P47300,OPTIDX,30-SEP-2025,47300.00,PE
NFO,54495,35,BANKNIFTY,BANKNIFTY30SEP25C47400,OPTIDX,30-SEP-2025,47400.00,CE
NFO,54504,35,BANKNIFTY,BANKNIFTY28OCT25P63500,OPTIDX,28-OCT-2025,63500.00,PE
NFO,54505,35,BANKNIFTY,BANKNIFTY30SEP25C47800,OPTIDX,30-SEP-2025,47800.00,CE
NFO,54506,35,BANKNIFTY,BANKNIFTY30SEP25P47800,OPTIDX,30-SEP-2025,47800.00,PE
NFO,54507,35,BANKNIFTY,BANKNIFTY30SEP25C47900,OPTIDX,30-SEP-2025,47900.00,CE
NFO,54508,35,BANKNIFTY,BANKNIFTY30SEP25P47900,OPTIDX,30-SEP-2025,47900.00,PE
NFO,54509,35,BANKNIFTY,BANKNIFTY30SEP25C48100,OPTIDX,30-SEP-2025,48100.00,CE
NFO,54510,35,BANKNIFTY,BANKNIFTY30SEP25P48100,OPTIDX,30-SEP-2025,48100.00,PE
NFO,54511,35,BANKNIFTY,BANKNIFTY30SEP25C48200,OPTIDX,30-SEP-2025,48200.00,CE
NFO,54512,35,BANKNIFTY,BANKNIFTY30SEP25P48200,OPTIDX,30-SEP-2025,48200.00,PE
NFO,54513,35,BANKNIFTY,BANKNIFTY30SEP25C48300,OPTIDX,30-SEP-2025,48300.00,CE
NFO,54514,35,BANKNIFTY,BANKNIFTY30SEP25P48300,OPTIDX,30-SEP-2025,48300.00,PE
NFO,54515,35,BANKNIFTY,BANKNIFTY30SEP25C48400,OPTIDX,30-SEP-2025,48400.00,CE
NFO,54503,35,BANKNIFTY,BANKNIFTY28OCT25C63500,OPTIDX,28-OCT-2025,63500.00,CE
NFO,48779,35,BANKNIFTY,BANKNIFTY30SEP25C76500,OPTIDX,30-SEP-2025,76500.00,CE
NFO,54496,35,BANKNIFTY,BANKNIFTY30SEP25P47400,OPTIDX,30-SEP-2025,47400.00,PE
NFO,54497,35,BANKNIFTY,BANKNIFTY30SEP25C47500,OPTIDX,30-SEP-2025,47500.00,CE
NFO,54498,35,BANKNIFTY,BANKNIFTY30SEP25P47500,OPTIDX,30-SEP-2025,47500.00,PE
NFO,54499,35,BANKNIFTY,BANKNIFTY30SEP25C47600,OPTIDX,30-SEP-2025,47600.00,CE
NFO,54500,35,BANKNIFTY,BANKNIFTY30SEP25P47600,OPTIDX,30-SEP-2025,47600.00,PE
NFO,54501,35,BANKNIFTY,BANKNIFTY30SEP25C47700,OPTIDX,30-SEP-2025,47700.00,CE
NFO,54502,35,BANKNIFTY,BANKNIFTY30SEP25P47700,OPTIDX,30-SEP-2025,47700.00,PE
NFO,48786,35,BANKNIFTY,BANKNIFTY31MAR26P76500,OPTIDX,31-MAR-2026,76500.00,PE
NFO,48785,35,BANKNIFTY,BANKNIFTY31MAR26C76500,OPTIDX,31-MAR-2026,76500.00,CE
NFO,48784,35,BANKNIFTY,BANKNIFTY30DEC25P76500,OPTIDX,30-DEC-2025,76500.00,PE
NFO,48781,35,BANKNIFTY,BANKNIFTY30DEC25C76500,OPTIDX,30-DEC-2025,76500.00,CE
NFO,48780,35,BANKNIFTY,BANKNIFTY30SEP25P76500,OPTIDX,30-SEP-2025,76500.00,PE
NFO,54516,35,BANKNIFTY,BANKNIFTY30SEP25P48400,OPTIDX,30-SEP-2025,48400.00,PE
NFO,49775,35,BANKNIFTY,BANKNIFTY25NOV25P50400,OPTIDX,25-NOV-2025,50400.00,PE
NFO,49757,35,BANKNIFTY,BANKNIFTY25NOV25C49700,OPTIDX,25-NOV-2025,49700.00,CE
NFO,49756,35,BANKNIFTY,BANKNIFTY25NOV25P49600,OPTIDX,25-NOV-2025,49600.00,PE
NFO,49755,35,BANKNIFTY,BANKNIFTY25NOV25C49600,OPTIDX,25-NOV-2025,49600.00,CE
NFO,49754,35,BANKNIFTY,BANKNIFTY25NOV25P49500,OPTIDX,25-NOV-2025,49500.00,PE
NFO,49753,35,BANKNIFTY,BANKNIFTY25NOV25C49500,OPTIDX,25-NOV-2025,49500.00,CE
